,Unnamed: 0,ds,yhat,yhat_lower,yhat_upper,time,score
0,10431,2019-06-25 15:12:00,14.612101589267175,-7.655558562428856,38.624674237875475,1561455720.0,0.0
1,10432,2019-06-25 15:13:00,14.55523523826112,-8.936882350397083,38.920541772795275,1561455780.0,0.07315991134631368
2,10433,2019-06-25 15:14:00,14.500497767345324,-10.694979288674553,38.72212965959435,1561455840.0,0.33886612677398387
3,10434,2019-06-25 15:15:00,14.447883088878285,-7.855005906676122,39.04388556373653,1561455900.0,0.569411382923908
4,10435,2019-06-25 15:16:00,14.397384511892211,-9.127336632427758,36.695018327752926,1561455960.0,0.75127641056422
5,10436,2019-06-25 15:17:00,14.348994744219668,-9.209802431184213,37.451456195096824,1561456020.0,0.8941313270160656
6,10437,2019-06-25 15:18:00,14.302705895505266,-9.125552894338052,36.63729350713849,1561456080.0,1.0057130871783548
7,10438,2019-06-25 15:19:00,14.25850948148207,-10.889517636426227,35.55243090372562,1561456140.0,1.0922122639566472
8,10439,2019-06-25 15:20:00,14.216396426602154,-10.890464543671708,39.38531815610824,1561456200.0,1.1585821252798272
9,10440,2019-06-25 15:21:00,14.176357068231347,-7.602274861425354,36.97580012642828,1561456260.0,1.2087862789860766
10,10441,2019-06-25 15:22:00,14.138381160408242,-10.222712937736835,36.56620623734226,1561456320.0,1.245996549493317
11,10442,2019-06-25 15:23:00,14.102457877390831,-9.932838195352703,38.4509870873071,1561456380.0,1.2727513060747055
12,10443,2019-06-25 15:24:00,14.068575818923387,-11.779276588791886,39.41569570525589,1561456440.0,1.291082355576004
13,10444,2019-06-25 15:25:00,14.036723013941504,-10.066026917492016,39.545498583798796,1561456500.0,1.3026160646877756
14,10445,2019-06-25 15:26:00,14.006886924917364,-9.781806825905694,37.766219984948904,1561456560.0,1.3086545210437517
15,10446,2019-06-25 15:27:00,13.979054453363213,-10.41305988870478,37.137794062887785,1561456620.0,1.3102405231898901
16,10447,2019-06-25 15:28:00,13.95321194426244,-9.7983893715982,38.248992188904346,1561456680.0,1.3082093062170386
17,10448,2019-06-25 15:29:00,13.929345191321833,-10.502546457978324,39.34177822842192,1561456740.0,1.303230148441832
18,10449,2019-06-25 15:30:00,13.907439441776265,-12.315689152303266,36.70205446312925,1561456800.0,1.2958395051222535
19,10450,2019-06-25 15:31:00,13.88747940265633,-10.228811717985382,38.529642212755114,1561456860.0,1.286467743095255
20,10451,2019-06-25 15:32:00,13.869449245762686,-8.453791635014753,38.47359319982355,1561456920.0,1.2754601993605037
21,10452,2019-06-25 15:33:00,13.853332613221355,-9.67811121708203,36.61961943340806,1561456980.0,1.2630942520022885
22,10453,2019-06-25 15:34:00,13.839112624183835,-10.890213925935864,36.28464660889104,1561457040.0,1.2495930435239175
23,10454,2019-06-25 15:35:00,13.826771880056302,-10.450644161230992,39.537174483838726,1561457100.0,1.2351361473685865
24,10455,2019-06-25 15:36:00,13.81629247133942,-10.968735387932878,36.66876166658036,1561457160.0,1.2198684689710038
25,10456,2019-06-25 15:37:00,13.807655983570069,-11.168512270282266,37.99100624735596,1561457220.0,1.2039070667953582
26,10457,2019-06-25 15:38:00,13.800843503664401,-10.16153754615792,38.146107175634796,1561457280.0,1.1873467645058566
27,10458,2019-06-25 15:39:00,13.79583562777928,-10.108004656370186,39.69850489030197,1561457340.0,1.1702647732617715
28,10459,2019-06-25 15:40:00,13.792612466384066,-10.190620512307175,37.00693085401005,1561457400.0,1.1527238757652294
29,10460,2019-06-25 15:41:00,13.791153652184574,-10.565161708133044,35.846371181519764,1561457460.0,1.134775647027675
30,10461,2019-06-25 15:42:00,13.791438347986851,-11.138484888555672,37.03907396107289,1561457520.0,1.0482470400445396
31,10462,2019-06-25 15:43:00,13.793445251912761,-10.626668775038288,38.79257509318303,1561457580.0,0.6305911987418888
32,10463,2019-06-25 15:44:00,13.797152606769195,-9.63686468073732,40.09817271991753,1561457640.0,0.2976511481927155
33,10464,2019-06-25 15:45:00,13.802538206325364,-7.595833262920147,38.18551987789485,1561457700.0,0.03255609670232512
34,10465,2019-06-25 15:46:00,13.809579403578846,-11.570867554563675,35.939122754113434,1561457760.0,0.17819121080357475
35,10466,2019-06-25 15:47:00,13.818253118459609,-9.871096170528684,35.908257345028574,1561457820.0,0.3453891392114159
36,10467,2019-06-25 15:48:00,13.828535845302,-10.050699499118144,37.028377843994924,1561457880.0,0.4776769197079866
37,10468,2019-06-25 15:49:00,13.840403661150553,-9.271226091736338,38.816668440460944,1561457940.0,0.5819665833605132
38,10469,2019-06-25 15:50:00,13.853832234450396,-12.361080729147506,36.43129134165576,1561458000.0,0.6637884544845105
39,10470,2019-06-25 15:51:00,13.868796832341351,-10.635777622377514,39.29504436556994,1561458060.0,0.7275673308110222
40,10471,2019-06-25 15:52:00,13.885272329557969,-9.579778630327313,38.39961101762297,1561458120.0,0.7768437886425247
41,10472,2019-06-25 15:53:00,13.90323321735942,-10.214980138401128,38.70931950182968,1561458180.0,0.8144510381844426
42,10473,2019-06-25 15:54:00,13.922653611269036,-10.860043385505591,39.609843455770594,1561458240.0,0.8426562606271529
43,10474,2019-06-25 15:55:00,13.943507260268502,-9.505898208991887,39.3559640783839,1561458300.0,0.8632739959106062
44,10475,2019-06-25 15:56:00,13.965767556016345,-9.996746934331581,38.51280802557671,1561458360.0,0.877756681594822
45,10476,2019-06-25 15:57:00,13.989407540868815,-9.989042952834751,37.45893963446343,1561458420.0,0.8872669365641537
46,10477,2019-06-25 15:58:00,14.014399917955826,-8.851350813426562,37.47885429212215,1561458480.0,0.8927357793942996
47,10478,2019-06-25 15:59:00,14.040717059231019,-9.176642463994943,39.26700679481872,1561458540.0,0.8949087124351294
48,10479,2019-06-25 16:00:00,14.068331016156671,-9.828729991292152,38.49892970984377,1561458600.0,0.8943831496590846
49,10480,2019-06-25 16:01:00,14.097213527023827,-9.360448613194468,38.972394311833604,1561458660.0,0.8916376373415644
50,10481,2019-06-25 16:02:00,14.127336028684015,-10.251562491012935,38.479069623480456,1561458720.0,0.8870561659386367
51,10482,2019-06-25 16:03:00,14.158669664053614,-10.186531930107593,38.07241409412777,1561458780.0,0.8809465810713818
52,10483,2019-06-25 16:04:00,14.19118529305886,-8.758508877061544,39.72429794436154,1561458840.0,0.8735562338490417
53,10484,2019-06-25 16:05:00,14.224853501409033,-10.512292782658854,38.897018665840285,1561458900.0,0.865083826914409
54,10485,2019-06-25 16:06:00,14.259644611106953,-10.564844904137725,37.8443655020638,1561458960.0,0.8556893610639525
55,10486,2019-06-25 16:07:00,14.295528689625096,-8.687588508019102,37.51962477057086,1561459020.0,0.8455017234254931
56,10487,2019-06-25 16:08:00,14.332475560091508,-8.503422406132023,39.78023672687456,1561459080.0,0.834625039688778
57,10488,2019-06-25 16:09:00,14.370454811475296,-9.606361734522876,38.480418208006135,1561459140.0,0.8231436348588945
58,10489,2019-06-25 16:10:00,14.409435808137305,-11.892920336103506,38.53364832803037,1561459200.0,0.8111259253270886
59,10490,2019-06-25 16:11:00,14.449387700176082,-7.6499447660098046,38.73787136853139,1561459260.0,0.7986277045244099
60,10491,2019-06-25 16:12:00,14.490279433767464,-10.001903395538186,38.96086452067526,1561459320.0,0.7856946753950644
61,10492,2019-06-25 16:13:00,14.532079760896385,-7.4571437261926246,38.52733917865979,1561459380.0,0.7723644038186044
62,10493,2019-06-25 16:14:00,14.574757250137178,-7.781000228370939,38.78222435937544,1561459440.0,0.7586680806506008
63,10494,2019-06-25 16:15:00,14.618280296252598,-8.873115753118801,39.94397230367323,1561459500.0,0.7446316632333327
64,10495,2019-06-25 16:16:00,14.66261713207265,-9.680333849295844,39.22543810649128,1561459560.0,0.7302772051623146
65,10496,2019-06-25 16:17:00,14.707735836108856,-10.776619289463458,38.38717981196312,1561459620.0,0.7156231324888946
66,10497,2019-06-25 16:18:00,14.753604346405066,-9.813413036865796,36.38823083185368,1561459680.0,0.7006857279788188
