,Unnamed: 0,ds,yhat,yhat_lower,yhat_upper,time,score
0,12656,2019-06-25 15:12:00,4.820944414687493,-13.241355252453056,21.687142073999823,1561455720.0,0.0
1,12657,2019-06-25 15:13:00,4.77171614560681,-12.59527048741667,21.807910585626697,1561455780.0,0.07159964978559741
2,12658,2019-06-25 15:14:00,4.7240654040111725,-12.831119724741907,21.551957309541702,1561455840.0,0.37551640103754147
3,12659,2019-06-25 15:15:00,4.677994931735928,-12.469622129476269,23.496524350045696,1561455900.0,0.6377133993889774
4,12660,2019-06-25 15:16:00,4.633507065162922,-12.469036238566934,21.256005380056713,1561455960.0,0.846409117615855
5,12661,2019-06-25 15:17:00,4.5906037344948265,-13.128033010712896,21.66767286579567,1561456020.0,1.0122264849857494
6,12662,2019-06-25 15:18:00,4.549286463463668,-13.238434388771651,21.121631189841636,1561456080.0,1.1436641750042547
7,12663,2019-06-25 15:19:00,4.509556370541416,-13.317733578337688,21.178738178965066,1561456140.0,1.2475217346323884
8,12664,2019-06-25 15:20:00,4.4714141684993765,-13.015401828767244,21.03204351150946,1561456200.0,1.3292391030811885
9,12665,2019-06-25 15:21:00,4.43486016509727,-12.653496084400382,22.73431184988633,1561456260.0,1.3931687427009178
10,12666,2019-06-25 15:22:00,4.399894263743262,-12.737272492540779,22.202484447100726,1561456320.0,1.4427931283290525
11,12667,2019-06-25 15:23:00,4.366515963587476,-13.952716410079415,21.442688513836046,1561456380.0,1.4808986393983918
12,12668,2019-06-25 15:24:00,4.334724361151408,-12.386853197384625,21.97048634838935,1561456440.0,1.5097150629759577
13,12669,2019-06-25 15:25:00,4.3045181509514485,-13.87604565219605,21.27940422734143,1561456500.0,1.5310267246689768
14,12670,2019-06-25 15:26:00,4.275895625889008,-12.730161800112535,21.38975484714011,1561456560.0,1.546261537162025
15,12671,2019-06-25 15:27:00,4.2488546793464375,-13.05792722440142,21.153797374524427,1561456620.0,1.556562597899836
16,12672,2019-06-25 15:28:00,4.22339280597065,-13.063884735867553,21.348343431016385,1561456680.0,1.5628449074603825
17,12673,2019-06-25 15:29:00,4.199507103126003,-12.4597102778291,21.633755801695646,1561456740.0,1.5658411119580748
18,12674,2019-06-25 15:30:00,4.1771942719710555,-13.092453893271156,20.713983282979385,1561456800.0,1.5661379030032991
19,12675,2019-06-25 15:31:00,4.156450619964397,-13.72212614900683,22.04116437538964,1561456860.0,1.5642054718761718
20,12676,2019-06-25 15:32:00,4.137272061910714,-12.324270643812525,21.87607696683728,1561456920.0,1.5604205372566156
21,12677,2019-06-25 15:33:00,4.11965412161602,-13.244214488128085,21.345805024137768,1561456980.0,1.5550851514131003
22,12678,2019-06-25 15:34:00,4.103591934684052,-13.242239349646301,21.06427595785361,1561457040.0,1.548441842966285
23,12679,2019-06-25 15:35:00,4.089080249695183,-13.180527764154437,21.35810114052212,1561457100.0,1.5406852198396304
24,12680,2019-06-25 15:36:00,4.076113431023076,-13.174359391861694,22.08835546934926,1561457160.0,1.5319718551649963
25,12681,2019-06-25 15:37:00,4.0646854607017024,-12.971643636913551,22.062276679087862,1561457220.0,1.5224277159546613
26,12682,2019-06-25 15:38:00,4.0547899406050965,-13.494183355066307,20.916360711859245,1561457280.0,1.5121543403973885
27,12683,2019-06-25 15:39:00,4.046420096157831,-12.062632080835519,22.741815613520497,1561457340.0,1.5012340046501644
28,12684,2019-06-25 15:40:00,4.039568777268695,-14.670170423811774,21.899684944567564,1561457400.0,1.4897330582012949
29,12685,2019-06-25 15:41:00,4.034228461901569,-12.721787628835228,21.04802551698369,1561457460.0,1.4777055960407868
30,12686,2019-06-25 15:42:00,4.030391259682011,-13.45679906675608,21.613116969170765,1561457520.0,1.4651959127861613
31,12687,2019-06-25 15:43:00,4.0280489129482815,-13.352835211801322,21.679900851743284,1561457580.0,1.4522399867293934
32,12688,2019-06-25 15:44:00,4.027192801492126,-12.792878433519832,21.830413905572897,1561457640.0,1.4388678244829287
33,12689,2019-06-25 15:45:00,4.027813944805952,-13.687702012943811,21.81317861586904,1561457700.0,1.194183717732144
34,12690,2019-06-25 15:46:00,4.029903005594502,-13.894645933548215,21.360691462642034,1561457760.0,0.6805105002659985
35,12691,2019-06-25 15:47:00,4.033450293262469,-13.320925554225186,21.03073544347613,1561457820.0,0.2699946582389741
36,12692,2019-06-25 15:48:00,4.0384457668991836,-12.244781938337994,21.638061932994017,1561457880.0,0.06658277920300731
37,12693,2019-06-25 15:49:00,4.044879038986485,-12.771547395147765,22.481703006314785,1561457940.0,0.3196813470126366
38,12694,2019-06-25 15:50:00,4.052739379695511,-13.809197453553125,20.927860480988397,1561458000.0,0.5284445213255722
39,12695,2019-06-25 15:51:00,4.062015719540759,-14.261153133304965,22.67465261510645,1561458060.0,0.694736094456072
40,12696,2019-06-25 15:52:00,4.0726966537618,-14.529056444707864,20.802236886477186,1561458120.0,0.8269772826811412
41,12697,2019-06-25 15:53:00,4.0847704466975046,-13.18959157106542,22.403452377917095,1561458180.0,0.9319055592888847
42,12698,2019-06-25 15:54:00,4.098225034857115,-14.119074895552833,21.313226674857553,1561458240.0,1.0149111638450856
43,12699,2019-06-25 15:55:00,4.113048031530349,-12.216428834416664,20.373838872933746,1561458300.0,1.0803068393770225
44,12700,2019-06-25 15:56:00,4.129226731386509,-12.128324218884845,20.941077762633636,1561458360.0,1.1315433339843657
45,12701,2019-06-25 15:57:00,4.1467481137916335,-15.289178068339758,21.869569579098073,1561458420.0,1.171381564667361
46,12702,2019-06-25 15:58:00,4.165598848270266,-13.601739243979047,21.473213753348546,1561458480.0,1.2020309873574169
47,12703,2019-06-25 15:59:00,4.185765297869706,-13.463850810502969,21.084055767239736,1561458540.0,1.2252595024192976
48,12704,2019-06-25 16:00:00,4.2072335250122785,-13.08160852590267,22.965346194648067,1561458600.0,1.2424822337770263
49,12705,2019-06-25 16:01:00,4.229989294481477,-12.956301357082202,20.398793464028625,1561458660.0,1.2548315542604747
50,12706,2019-06-25 16:02:00,4.254018079970134,-11.477044389846995,21.69020875741924,1561458720.0,1.2632143041364978
51,12707,2019-06-25 16:03:00,4.27930506725419,-14.726803855759318,21.158339696908687,1561458780.0,1.2683562733767804
52,12708,2019-06-25 16:04:00,4.3058351602373435,-12.096169892100956,20.800782076362093,1561458840.0,1.270838951080275
53,12709,2019-06-25 16:05:00,4.333592985060303,-13.846403377406272,21.310130448467945,1561458900.0,1.2711280297741139
54,12710,2019-06-25 16:06:00,4.3625628958559215,-12.621831089455155,21.038552216961477,1561458960.0,1.269596876111717
55,12711,2019-06-25 16:07:00,4.3927289792389645,-13.01040589107395,22.96945985138021,1561459020.0,1.266544765080812
56,12712,2019-06-25 16:08:00,4.424075059761209,-13.556333097843787,22.46977760994287,1561459080.0,1.2622118829329207
57,12713,2019-06-25 16:09:00,4.456584705339648,-12.836806447953466,23.511562052820906,1561459140.0,1.256791145063691
58,12714,2019-06-25 16:10:00,4.490241232155917,-13.381895789258122,22.57515598423787,1561459200.0,1.250437556523242
