,Unnamed: 0,ds,yhat,yhat_lower,yhat_upper,time,score
0,14134,2019-06-25 15:12:00,30.446459609288677,23.03766786903153,37.28101372879469,1561455720.0,0.0
1,14135,2019-06-25 15:13:00,30.346455509933925,22.771185073443387,37.61192621520175,1561455780.0,0.10734709555617498
2,14136,2019-06-25 15:14:00,30.248661800891426,23.102984164789877,36.858759964575256,1561455840.0,0.36745307591797527
3,14137,2019-06-25 15:15:00,30.153067118115114,22.962020527506628,37.06987001209549,1561455900.0,0.602809363119075
4,14138,2019-06-25 15:16:00,30.059659633925087,22.617656480720633,37.0793231734754,1561455960.0,0.7882659080544193
5,14139,2019-06-25 15:17:00,29.96842705970443,22.974753703497356,37.34070775595696,1561456020.0,0.9337604767676737
6,14140,2019-06-25 15:18:00,29.879356650949788,22.494188796980573,36.67330809411235,1561456080.0,1.0472441563253856
7,14141,2019-06-25 15:19:00,29.792435213434963,22.956050799931408,36.727849183303704,1561456140.0,1.1350788088777306
8,14142,2019-06-25 15:20:00,29.707649106062853,22.494530155836944,37.54634227252589,1561456200.0,1.2023545499804098
9,14143,2019-06-25 15:21:00,29.62498424774621,22.33614139749037,36.60893156946519,1561456260.0,1.253144536753909
10,14144,2019-06-25 15:22:00,29.544426121349286,22.588110153928852,37.17052047569776,1561456320.0,1.290708033175443
11,14145,2019-06-25 15:23:00,29.465959778147425,22.30651224897536,36.49389927509535,1561456380.0,1.3176532426298482
12,14146,2019-06-25 15:24:00,29.38956984658873,21.986852363615316,36.86385142359337,1561456440.0,1.3360679876432224
13,14147,2019-06-25 15:25:00,29.31524053350791,22.571039965662717,36.74488784768835,1561456500.0,1.347622954071032
14,14148,2019-06-25 15:26:00,29.242955632113908,22.15928340158668,36.169823977554096,1561456560.0,1.353655858761568
15,14149,2019-06-25 15:27:00,29.172698527869148,22.264383863897127,36.50232201470315,1561456620.0,1.3552378070879305
16,14150,2019-06-25 15:28:00,29.10445220279168,21.6557718957359,35.57917486147026,1561456680.0,1.3532264385775603
17,14151,2019-06-25 15:29:00,29.038199242934386,21.36413605810392,36.05299512584111,1561456740.0,1.3483089647079258
18,14152,2019-06-25 15:30:00,28.973921842781586,20.8532508431973,35.52472926783632,1561456800.0,1.3410359120061557
19,14153,2019-06-25 15:31:00,28.911601812465097,21.914616541958235,35.918338106550436,1561456860.0,1.3318487644700459
20,14154,2019-06-25 15:32:00,28.85122058406879,21.301394600422693,36.20874549170574,1561456920.0,1.3211016673045406
21,14155,2019-06-25 15:33:00,28.792759216716362,21.839840684773048,35.892323451067774,1561456980.0,1.309078757142815
22,14156,2019-06-25 15:34:00,28.7361984039895,21.280019823466137,35.294941296781566,1561457040.0,1.2960084151992486
23,14157,2019-06-25 15:35:00,28.68151848039961,21.54029804767809,35.581082750664294,1561457100.0,1.2820743096176568
24,14158,2019-06-25 15:36:00,28.62869942708271,21.616682178265005,35.79664537200853,1561457160.0,1.2674242485729854
