,Unnamed: 0,ds,yhat,yhat_lower,yhat_upper,time,score
0,12381,2019-06-25 15:12:00,12.527935600238669,-7.002599356438327,35.138953811478984,1561455720.0,0.0
1,12382,2019-06-25 15:13:00,12.487909211244524,-8.120678733583484,32.400838157021106,1561455780.0,0.10304227853768234
2,12383,2019-06-25 15:14:00,12.44927613625073,-9.25477385134857,34.107100243622504,1561455840.0,0.4084222592845061
3,12384,2019-06-25 15:15:00,12.412026405457597,-8.471838183310458,32.358010277782284,1561455900.0,0.6771868133531447
4,12385,2019-06-25 15:16:00,12.376149851882728,-9.480458435577873,32.97220089918914,1561455960.0,0.8877831323523286
5,12386,2019-06-25 15:17:00,12.341636114889086,-8.942699459730484,32.59803175749227,1561456020.0,1.0518218664239174
6,12387,2019-06-25 15:18:00,12.308474643867445,-8.246004124447019,32.627659810574286,1561456080.0,1.1785926205333155
7,12388,2019-06-25 15:19:00,12.276654703330847,-9.675177087309963,34.0719879692653,1561456140.0,1.2755284490704566
8,12389,2019-06-25 15:20:00,12.246165376483894,-9.962703377571572,33.4830129199723,1561456200.0,1.3485768423356856
9,12390,2019-06-25 15:21:00,12.216995569573,-9.606710537609038,33.13655212686861,1561456260.0,1.4024969947324586
10,12391,2019-06-25 15:22:00,12.189134016323331,-10.121087772858138,33.74015594488521,1561456320.0,1.4410974745806053
11,12392,2019-06-25 15:23:00,12.162569281698199,-8.954913463398707,32.74563214137721,1561456380.0,1.4674262019205917
12,12393,2019-06-25 15:24:00,12.137289766894247,-8.438796096947648,32.73153173127076,1561456440.0,1.4839228272024707
13,12394,2019-06-25 15:25:00,12.113283713542685,-10.375322057429807,32.083493081576854,1561456500.0,1.492540212808181
14,12395,2019-06-25 15:26:00,12.090539207461084,-9.230749037791476,32.95712867772806,1561456560.0,1.4948416907817783
15,12396,2019-06-25 15:27:00,12.06904418391048,-8.951579293739456,33.734948523714706,1561456620.0,1.4920792736200543
16,12397,2019-06-25 15:28:00,12.048786431605075,-8.426756377438203,32.76845379436086,1561456680.0,1.4852556516681354
17,12398,2019-06-25 15:29:00,12.029753597236926,-10.83817173994191,32.07590843168132,1561456740.0,1.4751741572366392
18,12399,2019-06-25 15:30:00,12.011933189611925,-9.000615603471957,33.57028210707488,1561456800.0,1.462478548331316
19,12400,2019-06-25 15:31:00,11.995312584863004,-9.108943868626133,32.80202947351784,1561456860.0,1.4476851391492642
20,12401,2019-06-25 15:32:00,11.97987903044482,-10.285116603669056,33.64118781638953,1561456920.0,1.4312080283680504
21,12402,2019-06-25 15:33:00,11.96561964950748,-10.014306941783305,34.496450048728555,1561456980.0,1.4133796138757557
22,12403,2019-06-25 15:34:00,11.952521446096373,-7.137107187426612,33.21528747111985,1561457040.0,1.394467096287473
23,12404,2019-06-25 15:35:00,11.940571309084227,-9.960208812283712,32.07761235070457,1561457100.0,1.37468524776942
24,12405,2019-06-25 15:36:00,11.929756017156574,-9.384365267750963,31.070556201606106,1561457160.0,1.3542071087910832
25,12406,2019-06-25 15:37:00,11.920062243171875,-7.816817218536197,33.55412079839795,1561457220.0,1.3331721969211265
26,12407,2019-06-25 15:38:00,11.91147655856859,-8.246013906900693,31.590389026029943,1561457280.0,1.3116932138125252
27,12408,2019-06-25 15:39:00,11.903985438754908,-8.96617750390929,33.24936077119504,1561457340.0,1.2898616040322886
28,12409,2019-06-25 15:40:00,11.897575266737766,-8.671312857010331,33.641671533610705,1561457400.0,1.267751433688098
29,12410,2019-06-25 15:41:00,11.892232338164485,-8.73902572490572,34.42014697152357,1561457460.0,1.2454231519041177
30,12411,2019-06-25 15:42:00,11.887942866447464,-9.457491695262881,31.4298616849826,1561457520.0,1.2229263229364253
31,12412,2019-06-25 15:43:00,11.884692986361994,-6.8883483068360505,32.523397606567244,1561457580.0,1.20030147911596
32,12413,2019-06-25 15:44:00,11.882468759492006,-8.95534483623414,33.92049183507982,1561457640.0,1.1775823030009795
33,12414,2019-06-25 15:45:00,11.881256178562179,-8.847182699081289,33.734904612767565,1561457700.0,1.1547967581379408
34,12415,2019-06-25 15:46:00,11.881041171998978,-7.9233662224712225,34.269466531742175,1561457760.0,1.1319682729131006
35,12416,2019-06-25 15:47:00,11.881809608769267,-8.487798017479244,31.948162320266352,1561457820.0,0.7890223769484321
36,12417,2019-06-25 15:48:00,11.88354730271891,-9.569018321445775,33.345494740407005,1561457880.0,0.42643687070033925
37,12418,2019-06-25 15:49:00,11.88624001723916,-10.341302142271967,32.54469397531689,1561457940.0,0.1377355462448564
38,12419,2019-06-25 15:50:00,11.889873470250587,-9.749988452822675,31.473961447796448,1561458000.0,0.0975830257344475
39,12420,2019-06-25 15:51:00,11.894433338201356,-7.93167942280442,32.797646333545714,1561458060.0,0.2740404960630204
40,12421,2019-06-25 15:52:00,11.899905260961928,-9.267253415149426,32.40218098957072,1561458120.0,0.4183481389806757
41,12422,2019-06-25 15:53:00,11.906274846587715,-8.329819400929088,32.962190521787036,1561458180.0,0.5322988414529799
42,12423,2019-06-25 15:54:00,11.913527675427327,-9.252888877185828,33.55326494960978,1561458240.0,0.6219340920188752
43,12424,2019-06-25 15:55:00,11.921649304916516,-9.936302315748517,32.961925544609635,1561458300.0,0.6920880416344524
