,Unnamed: 0,ds,yhat,yhat_lower,yhat_upper,time,score
0,12663,2019-06-25 15:12:00,22.654852483599342,17.287991059659664,27.989794219143825,1561455720.0,0.0
1,12664,2019-06-25 15:13:00,22.46277096935317,17.282873344668882,27.257462298479446,1561455780.0,0.05121681273051569
2,12665,2019-06-25 15:14:00,22.272268496685978,16.845007388339692,27.442345459740878,1561455840.0,0.3558442114431826
3,12666,2019-06-25 15:15:00,22.083360076863595,16.969291204025982,27.57526133793166,1561455900.0,0.6164263524323853
4,12667,2019-06-25 15:16:00,21.896060372938667,16.120884279728433,27.360220506516285,1561455960.0,0.8273637210286126
5,12668,2019-06-25 15:17:00,21.710383693577,16.539095747040594,26.650574233554327,1561456020.0,0.9985163164367477
6,12669,2019-06-25 15:18:00,21.52634399152846,15.937855725133831,27.070380193829685,1561456080.0,1.1377719128795232
7,12670,2019-06-25 15:19:00,21.34395486381207,16.036116728427178,26.69765587867024,1561456140.0,1.2514408261106504
8,12671,2019-06-25 15:20:00,21.163229545258115,15.860832702890466,26.88363319489583,1561456200.0,1.3445701601442261
9,12672,2019-06-25 15:21:00,20.98418091034952,15.639234552189878,26.720132361621513,1561456260.0,1.4211980060467346
10,12673,2019-06-25 15:22:00,20.80682146841004,15.487467546311047,26.151624967054733,1561456320.0,1.4845539973709319
11,12674,2019-06-25 15:23:00,20.631163359981407,15.572893466700927,26.395964988918763,1561456380.0,1.537221225302842
12,12675,2019-06-25 15:24:00,20.45721836248348,15.082816271908662,25.35492666170307,1561456440.0,1.5812672874496074
13,12676,2019-06-25 15:25:00,20.28499787859002,14.887702279596677,25.6471903938578,1561456500.0,1.6183441463925616
14,12677,2019-06-25 15:26:00,20.11451294044192,14.874460293312476,25.459298370193444,1561456560.0,1.6497742267283626
15,12678,2019-06-25 15:27:00,19.94577420813365,14.5094538909194,24.97493406401691,1561456620.0,1.6766152487037418
16,12679,2019-06-25 15:28:00,19.77879196480043,14.603760942650087,24.7705889510332,1561456680.0,1.699712532310713
17,12680,2019-06-25 15:29:00,19.613576119085792,14.820228208678285,25.087244970297345,1561456740.0,1.7197428613087458
