,ds,yhat,yhat_lower,yhat_upper,time
12658,2019-06-25 15:12:00,5.326912073304953,-11.560401455169998,20.844121774547798,1561455720.0
12659,2019-06-25 15:13:00,5.265490574818022,-10.252473521860596,21.414105326534848,1561455780.0
12660,2019-06-25 15:14:00,5.204868757814935,-11.014390071724787,21.682327560002765,1561455840.0
12661,2019-06-25 15:15:00,5.145044196907325,-12.05109399807854,20.527242933184695,1561455900.0
12662,2019-06-25 15:16:00,5.08601427513082,-10.285130312610837,20.53180473784721,1561455960.0
12663,2019-06-25 15:17:00,5.027776184924441,-9.72750044529426,20.39069403096317,1561456020.0
12664,2019-06-25 15:18:00,4.9703269295853865,-10.927276685065724,21.33849493763205,1561456080.0
12665,2019-06-25 15:19:00,4.913663326613785,-9.341581314897038,21.264289740145028,1561456140.0
12666,2019-06-25 15:20:00,4.857782008666084,-11.24424215622878,21.22138823580185,1561456200.0
12667,2019-06-25 15:21:00,4.80267942614203,-10.433184879119125,20.329510493041465,1561456260.0
12668,2019-06-25 15:22:00,4.748351849338281,-9.693917471160105,19.63742302896112,1561456320.0
12669,2019-06-25 15:23:00,4.694795369797641,-10.18177881595221,21.348431565911465,1561456380.0
12670,2019-06-25 15:24:00,4.642005904163103,-11.383703901568653,20.395175800555755,1561456440.0
12671,2019-06-25 15:25:00,4.5899791953559825,-10.640814747247333,19.244091466854996,1561456500.0
12672,2019-06-25 15:26:00,4.538710814668275,-11.14325704058092,20.775968070566627,1561456560.0
12673,2019-06-25 15:27:00,4.488196165335028,-10.89297301020409,20.50871938184259,1561456620.0
12674,2019-06-25 15:28:00,4.43843048406167,-11.316317308217608,19.960124844073242,1561456680.0
12675,2019-06-25 15:29:00,4.389408844066704,-10.548708143630213,20.708470949355142,1561456740.0
12676,2019-06-25 15:30:00,4.341126156706821,-11.820152694967295,19.393447817483988,1561456800.0
12677,2019-06-25 15:31:00,4.293577175351572,-12.949376998130578,20.35580683505379,1561456860.0
12678,2019-06-25 15:32:00,4.246756497417645,-11.726399989844978,19.49889973522516,1561456920.0
12679,2019-06-25 15:33:00,4.200658566396587,-12.08613029627889,20.800879985625734,1561456980.0
12680,2019-06-25 15:34:00,4.155277675830159,-11.242176767652392,19.894567895986704,1561457040.0
12681,2019-06-25 15:35:00,4.110607971259738,-11.858006400024465,20.374717934266208,1561457100.0
12682,2019-06-25 15:36:00,4.066643453226532,-11.810003885893483,18.59563048837629,1561457160.0
12683,2019-06-25 15:37:00,4.023377980318012,-11.725921723794087,20.083574133886685,1561457220.0
12684,2019-06-25 15:38:00,3.980805271256027,-11.433505707206002,19.52394674753204,1561457280.0
12685,2019-06-25 15:39:00,3.938918909048003,-11.917694897582894,19.92241268898752,1561457340.0
12686,2019-06-25 15:40:00,3.8977123432561895,-11.708235554963462,18.81386486478005,1561457400.0
12687,2019-06-25 15:41:00,3.857178892493571,-10.975108651446705,18.83271639069173,1561457460.0
12688,2019-06-25 15:42:00,3.817311748643912,-11.008351566486862,19.163494857917318,1561457520.0
12689,2019-06-25 15:43:00,3.7781039791733173,-11.404574777278247,19.531272954931538,1561457580.0
12690,2019-06-25 15:44:00,3.7395485297117257,-11.416550670077113,19.329663768230645,1561457640.0
12691,2019-06-25 15:45:00,3.7016382289958822,-13.44652827836742,18.697821810605472,1561457700.0
12692,2019-06-25 15:46:00,3.664365789630415,-11.449975765756285,20.17428516009437,1561457760.0
12693,2019-06-25 15:47:00,3.6277238131914236,-10.773829357158174,20.03105320578762,1561457820.0
12694,2019-06-25 15:48:00,3.5917047926787666,-13.139616860848829,18.787601557684354,1561457880.0
12695,2019-06-25 15:49:00,3.556301115123615,-13.036624334508529,18.767813341912554,1561457940.0
12696,2019-06-25 15:50:00,3.5215050667605454,-13.233575558185402,19.88738006725995,1561458000.0
12697,2019-06-25 15:51:00,3.4873088340214053,-13.10908854157885,18.613295646515912,1561458060.0
12698,2019-06-25 15:52:00,3.4537045079247606,-11.751073757355101,19.584545258726312,1561458120.0
12699,2019-06-25 15:53:00,3.4206840884224374,-12.871572630449359,17.75006703629321,1561458180.0
12700,2019-06-25 15:54:00,3.3882394856975293,-12.855830409881719,18.21585132787884,1561458240.0
12701,2019-06-25 15:55:00,3.356362524584471,-11.816377598889746,18.8301407119208,1561458300.0
12702,2019-06-25 15:56:00,3.325044948942122,-12.043679536587867,19.564241954843464,1561458360.0
12703,2019-06-25 15:57:00,3.294278422750808,-12.078601544178499,18.547742877644637,1561458420.0
12704,2019-06-25 15:58:00,3.264054536165775,-11.912262446435527,18.765731631215445,1561458480.0
12705,2019-06-25 15:59:00,3.2343648066492237,-12.611616353304868,18.635527645235157,1561458540.0
12706,2019-06-25 16:00:00,3.205200683565604,-11.863276627076297,18.85968709773772,1561458600.0
12707,2019-06-25 16:01:00,3.176553552247501,-13.230613825448883,18.4925202358367,1561458660.0
12708,2019-06-25 16:02:00,3.1484147360151207,-12.614748909071698,18.290660005047627,1561458720.0
12709,2019-06-25 16:03:00,3.120775500293652,-11.461946394200638,18.19569324435576,1561458780.0
12710,2019-06-25 16:04:00,3.0936270571549644,-13.059196658395757,18.86197758255015,1561458840.0
12711,2019-06-25 16:05:00,3.0669605666898425,-13.062358459765967,18.706734836271323,1561458900.0
12712,2019-06-25 16:06:00,3.0407671429114003,-13.416725890991533,18.373461167233675,1561458960.0
12713,2019-06-25 16:07:00,3.0150378552036456,-13.7387130897153,18.993313165785576,1561459020.0
12714,2019-06-25 16:08:00,2.9897637327482207,-11.366291822183639,19.331688292439434,1561459080.0
12715,2019-06-25 16:09:00,2.9649357688865545,-13.20309175565276,18.717197250648102,1561459140.0
12716,2019-06-25 16:10:00,2.940544922949953,-11.993430819948575,19.50378058085524,1561459200.0
12717,2019-06-25 16:11:00,2.9165821246585097,-12.982914961777817,17.856245918458242,1561459260.0
12718,2019-06-25 16:12:00,2.8930382784517104,-12.633673606477196,17.37566081625422,1561459320.0
12719,2019-06-25 16:13:00,2.8699042651226625,-12.378142888671706,19.04785481123608,1561459380.0
12720,2019-06-25 16:14:00,2.8471709474916467,-12.120560676550609,17.728841578584344,1561459440.0
12721,2019-06-25 16:15:00,2.8248291720349856,-12.258425228966708,19.62255933100765,1561459500.0
12722,2019-06-25 16:16:00,2.802869773376883,-12.758969272674658,17.928613059321368,1561459560.0
12723,2019-06-25 16:17:00,2.7812835781843894,-12.443814476678078,19.133377319840257,1561459620.0
12724,2019-06-25 16:18:00,2.7600614076078425,-11.98022000440453,18.815420870166502,1561459680.0
12725,2019-06-25 16:19:00,2.739194081226796,-13.045124953277739,18.722545621336653,1561459740.0
12726,2019-06-25 16:20:00,2.718672421248786,-13.015454850987071,17.258095756651453,1561459800.0
12727,2019-06-25 16:21:00,2.6984872547439447,-13.748868505834478,17.808550531122734,1561459860.0
12728,2019-06-25 16:22:00,2.6786294178874237,-12.631337673710291,18.18943431640356,1561459920.0
12729,2019-06-25 16:23:00,2.6590897595351426,-12.50906452949933,17.21499817360097,1561459980.0
12730,2019-06-25 16:24:00,2.639859143851803,-13.36863916076555,19.089658088887038,1561460040.0
12731,2019-06-25 16:25:00,2.6209284545661333,-13.096201935319126,18.452490946159333,1561460100.0
