,ds,yhat,yhat_lower,yhat_upper,time
12663,2019-06-25 15:12:00,22.654852483599345,17.287991059659664,27.989794219143825,1561455720.0
12664,2019-06-25 15:13:00,22.46277096935317,17.28287334466888,27.257462298479453,1561455780.0
12665,2019-06-25 15:14:00,22.272268496685978,16.845007388339692,27.442345459740878,1561455840.0
12666,2019-06-25 15:15:00,22.083360076863592,16.969291204025982,27.57526133793166,1561455900.0
12667,2019-06-25 15:16:00,21.896060372938667,16.120884279728433,27.360220506516285,1561455960.0
12668,2019-06-25 15:17:00,21.710383693576997,16.539095747040594,26.650574233554323,1561456020.0
12669,2019-06-25 15:18:00,21.52634399152846,15.937855725133833,27.070380193829685,1561456080.0
12670,2019-06-25 15:19:00,21.343954863812062,16.036116728427174,26.69765587867024,1561456140.0
12671,2019-06-25 15:20:00,21.163229545258112,15.860832702890464,26.883633194895832,1561456200.0
12672,2019-06-25 15:21:00,20.984180910349522,15.639234552189878,26.720132361621513,1561456260.0
12673,2019-06-25 15:22:00,20.80682146841004,15.487467546311047,26.151624967054737,1561456320.0
12674,2019-06-25 15:23:00,20.631163359981407,15.572893466700927,26.39596498891876,1561456380.0
12675,2019-06-25 15:24:00,20.457218362483477,15.082816271908662,25.354926661703068,1561456440.0
12676,2019-06-25 15:25:00,20.28499787859002,14.887702279596677,25.647190393857805,1561456500.0
12677,2019-06-25 15:26:00,20.114512940441916,14.874460293312477,25.45929837019344,1561456560.0
12678,2019-06-25 15:27:00,19.945774208133646,14.509453890919398,24.97493406401691,1561456620.0
12679,2019-06-25 15:28:00,19.77879196480043,14.603760942650089,24.770588951033197,1561456680.0
12680,2019-06-25 15:29:00,19.613576119085792,14.820228208678284,25.087244970297345,1561456740.0
12681,2019-06-25 15:30:00,19.45013620003359,14.43519178879992,24.77463406175597,1561456800.0
12682,2019-06-25 15:31:00,19.288481358252255,14.14731543161046,24.29745564489913,1561456860.0
12683,2019-06-25 15:32:00,19.12862036549001,13.77515470730296,24.575947875829726,1561456920.0
12684,2019-06-25 15:33:00,18.97056161055861,13.792363530037033,24.400733357078106,1561456980.0
12685,2019-06-25 15:34:00,18.814313100725784,13.395732726277945,24.17679884695525,1561457040.0
12686,2019-06-25 15:35:00,18.659882461387227,13.232376545057015,23.983416001279807,1561457100.0
12687,2019-06-25 15:36:00,18.50727693267178,13.16645273411338,23.95034760944336,1561457160.0
12688,2019-06-25 15:37:00,18.356503372186125,13.349496479288447,23.542206748857602,1561457220.0
12689,2019-06-25 15:38:00,18.207568251415694,12.737789941495487,23.427720572061833,1561457280.0
12690,2019-06-25 15:39:00,18.060477655575944,12.600284137352766,23.504934879988333,1561457340.0
12691,2019-06-25 15:40:00,17.915237287736247,12.191650346951883,23.5260650047041,1561457400.0
12692,2019-06-25 15:41:00,17.771852462351244,12.400156912017568,22.778658627971435,1561457460.0
12693,2019-06-25 15:42:00,17.630328107333074,12.808442288485162,22.686355992367773,1561457520.0
12694,2019-06-25 15:43:00,17.490668768265884,12.32414474360286,22.90907179770255,1561457580.0
12695,2019-06-25 15:44:00,17.352878599825424,11.720323404339764,22.46169121106572,1561457640.0
12696,2019-06-25 15:45:00,17.216961376311286,12.305644193234482,22.85615018089584,1561457700.0
12697,2019-06-25 15:46:00,17.082920481894615,11.875650953021813,22.289177626295988,1561457760.0
12698,2019-06-25 15:47:00,16.95075891765854,11.868757496687744,22.05984467183603,1561457820.0
12699,2019-06-25 15:48:00,16.8204793006724,11.506499303306072,21.962817092718055,1561457880.0
12700,2019-06-25 15:49:00,16.692083861953734,11.37882074965997,22.14642813118642,1561457940.0
12701,2019-06-25 15:50:00,16.56557445141481,11.175834736695705,21.795249055885847,1561458000.0
12702,2019-06-25 15:51:00,16.440952534400314,11.44393160355511,21.98387003612754,1561458060.0
12703,2019-06-25 15:52:00,16.318219194442502,11.073049273021496,21.50645587565396,1561458120.0
12704,2019-06-25 15:53:00,16.197375135955667,10.93401931362661,21.351275789841935,1561458180.0
12705,2019-06-25 15:54:00,16.07842068171631,10.688436290450873,21.129879762641412,1561458240.0
12706,2019-06-25 15:55:00,15.961355775829997,10.608700375318897,20.99703329058597,1561458300.0
12707,2019-06-25 15:56:00,15.846179986634771,10.461524074112203,21.660195785174732,1561458360.0
12708,2019-06-25 15:57:00,15.73289250408286,10.562578493727303,20.80756914660878,1561458420.0
12709,2019-06-25 15:58:00,15.621492145642367,10.387870627204515,21.33099656297285,1561458480.0
12710,2019-06-25 15:59:00,15.511977354228588,9.991292316625701,21.095386825428687,1561458540.0
12711,2019-06-25 16:00:00,15.404346200112991,10.12511005074987,20.594827120999344,1561458600.0
12712,2019-06-25 16:01:00,15.298596387232866,10.08144567792601,20.888846677875605,1561458660.0
12713,2019-06-25 16:02:00,15.194725247970867,10.27843239975546,20.239709211421605,1561458720.0
12714,2019-06-25 16:03:00,15.09272974969724,9.76646429337076,20.522800132753385,1561458780.0
12715,2019-06-25 16:04:00,14.992606496827928,9.456890139502718,20.524437884556527,1561458840.0
12716,2019-06-25 16:05:00,14.894351729728783,9.862821079045613,20.33726409062352,1561458900.0
12717,2019-06-25 16:06:00,14.797961330777687,9.384750782553233,20.02587680986886,1561458960.0
12718,2019-06-25 16:07:00,14.70343082325434,9.499234087864053,19.84019905739993,1561459020.0
12719,2019-06-25 16:08:00,14.610755375159627,9.475418205174268,19.96043916401309,1561459080.0
12720,2019-06-25 16:09:00,14.519929802958469,9.378723553523761,19.426466474409814,1561459140.0
12721,2019-06-25 16:10:00,14.430948571396739,9.068335335437656,19.589824805629448,1561459200.0
12722,2019-06-25 16:11:00,14.34380579749902,8.899391118184047,19.765484683077517,1561459260.0
12723,2019-06-25 16:12:00,14.25849525448708,8.80856504099693,19.543060245340108,1561459320.0
12724,2019-06-25 16:13:00,14.175010371616,8.628722672709,19.452081705499623,1561459380.0
12725,2019-06-25 16:14:00,14.093344240343386,8.552003856580281,19.21280982847284,1561459440.0
12726,2019-06-25 16:15:00,14.013489614620745,8.400014018242679,19.083156654027192,1561459500.0
12727,2019-06-25 16:16:00,13.935438914132945,8.815642595875055,19.18532838242655,1561459560.0
12728,2019-06-25 16:17:00,13.859184230765715,8.80302854597327,19.53227270314397,1561459620.0
12729,2019-06-25 16:18:00,13.784717326646772,8.197521023849541,18.930930753519817,1561459680.0
12730,2019-06-25 16:19:00,13.712029640632528,8.133553511379697,19.281922172826558,1561459740.0
