,ds,yhat,yhat_lower,yhat_upper,time
12655,2019-06-25 15:12:00,22.71485372155572,16.962593132817908,28.58954798938958,1561455720.0
12656,2019-06-25 15:13:00,22.525289978694083,16.774479561138357,28.34632930900111,1561455780.0
12657,2019-06-25 15:14:00,22.33741131449222,16.7327246206385,27.685714572741404,1561455840.0
12658,2019-06-25 15:15:00,22.151236257367675,16.06205014888073,27.897458688118565,1561455900.0
12659,2019-06-25 15:16:00,21.966782971855807,16.485232547229174,27.58512539917616,1561455960.0
12660,2019-06-25 15:17:00,21.78406925124965,15.6797643728876,27.414289517654268,1561456020.0
12661,2019-06-25 15:18:00,21.60311251493879,16.047599445831036,27.016291260229515,1561456080.0
12662,2019-06-25 15:19:00,21.423929807268113,15.68348383398707,26.70127121222201,1561456140.0
12663,2019-06-25 15:20:00,21.24653778992366,15.181975557653754,27.150931444564662,1561456200.0
12664,2019-06-25 15:21:00,21.07095274258367,15.74796557788742,26.19017245207746,1561456260.0
12665,2019-06-25 15:22:00,20.897190556853364,14.994393841030032,26.787648451079924,1561456320.0
12666,2019-06-25 15:23:00,20.725266731530468,15.051108250135446,26.19593170793965,1561456380.0
12667,2019-06-25 15:24:00,20.555196376986444,15.321547517582353,26.543239011798903,1561456440.0
12668,2019-06-25 15:25:00,20.38699420234191,14.774669215470976,25.884621941807616,1561456500.0
12669,2019-06-25 15:26:00,20.220674518623607,14.733614915338215,25.74375074607812,1561456560.0
12670,2019-06-25 15:27:00,20.05625123591576,14.646943029711004,25.764275524597238,1561456620.0
12671,2019-06-25 15:28:00,19.89373785735087,13.558682210505435,25.295223477523486,1561456680.0
12672,2019-06-25 15:29:00,19.733147480383423,14.290811965753072,25.366515042802146,1561456740.0
12673,2019-06-25 15:30:00,19.57449279060216,13.880383675047884,24.94465307715533,1561456800.0
12674,2019-06-25 15:31:00,19.417786061596292,13.422945469292177,25.2735170393747,1561456860.0
12675,2019-06-25 15:32:00,19.263039153462003,13.498024069841664,25.023723111528867,1561456920.0
12676,2019-06-25 15:33:00,19.110263507654743,13.33173584884571,24.758908863519334,1561456980.0
12677,2019-06-25 15:34:00,18.959470147098415,12.790530428096874,24.570965791178953,1561457040.0
12678,2019-06-25 15:35:00,18.81066967483924,13.357098602715912,24.48205105640974,1561457100.0
12679,2019-06-25 15:36:00,18.663872269503774,13.322936863084513,24.203841638655547,1561457160.0
12680,2019-06-25 15:37:00,18.519087686913274,12.934452240805761,24.099940710766134,1561457220.0
12681,2019-06-25 15:38:00,18.376325255495665,12.786395456771425,23.87943392389303,1561457280.0
12682,2019-06-25 15:39:00,18.2355938748892,12.62230326364817,23.881884656904823,1561457340.0
12683,2019-06-25 15:40:00,18.096902019057634,12.293565974115886,24.097477702462367,1561457400.0
12684,2019-06-25 15:41:00,17.96025772885366,12.150990411314098,24.008268198768032,1561457460.0
12685,2019-06-25 15:42:00,17.825668612868746,11.9802620228183,23.627257414832652,1561457520.0
12686,2019-06-25 15:43:00,17.69314185065477,11.868005366943756,22.996088215546955,1561457580.0
12687,2019-06-25 15:44:00,17.56268418328211,12.013963672515711,23.32121264109316,1561457640.0
12688,2019-06-25 15:45:00,17.434301922458747,11.84410289712725,22.972359309975456,1561457700.0
12689,2019-06-25 15:46:00,17.308000940251187,11.457220040886057,22.695617067742887,1561457760.0
12690,2019-06-25 15:47:00,17.183786674756647,11.802683105810889,23.192221218755243,1561457820.0
12691,2019-06-25 15:48:00,17.061664128311484,11.152971155800275,22.899207759232873,1561457880.0
12692,2019-06-25 15:49:00,16.941637864636025,11.352772994122711,22.39794566292513,1561457940.0
12693,2019-06-25 15:50:00,16.82371201244454,11.335216958550381,22.455452437984093,1561458000.0
12694,2019-06-25 15:51:00,16.707890261476013,11.391292843119677,22.363004694636967,1561458060.0
12695,2019-06-25 15:52:00,16.594175864122395,11.143672474246689,21.876653165634533,1561458120.0
12696,2019-06-25 15:53:00,16.48257163699308,10.673436869583364,22.307959173236707,1561458180.0
